interaction_type,has_open_tracking,has_click_tracking,content_type,time_quadrant,hour,minute,weekday,date,month,thread_length,thread_avg_reply_delay,thread_avg_receive_delay,identifier,used_tracking
SENT,FALSE,FALSE,FORUMS,2,6,26,Tuesday,20,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,2,6,26,Tuesday,20,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,2,6,24,Tuesday,20,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,2,6,9,Tuesday,20,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,2,11,33,Tuesday,20,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,2,10,26,Tuesday,20,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,2,9,39,Tuesday,20,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,2,6,14,Tuesday,20,10,2,0,548,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,1,2,18,Tuesday,20,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,4,18,9,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,1,1,7,Tuesday,20,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,4,19,52,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,PERSONAL,4,23,36,Monday,19,10,2,0,548,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,4,19,39,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,3,15,25,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,4,20,16,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,4,20,7,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,4,18,35,Monday,19,10,2,0,135,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,4,18,29,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,3,12,41,Monday,19,10,2,32,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,3,12,39,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,3,12,39,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,3,17,44,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,3,12,9,Monday,19,10,2,32,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,3,17,32,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,2,11,45,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,3,17,0,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,2,11,21,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,2,11,1,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,2,10,29,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,2,9,3,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,2,8,57,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,2,8,37,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,PERSONAL,3,14,2,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,3,12,30,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,2,6,17,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,1,5,33,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,1,5,27,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,1,5,5,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,PERSONAL,2,8,57,Monday,19,10,6,215.3333333,8,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,1,3,4,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,1,1,6,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,3,17,49,Sunday,18,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,1,5,14,Monday,19,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,PERSONAL,1,0,26,Monday,19,10,6,215.3333333,8,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,4,22,37,Sunday,18,10,4,0,4918.666667,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,4,22,10,Sunday,18,10,6,215.3333333,8,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,3,16,23,Sunday,18,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,3,16,23,Sunday,18,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,3,16,23,Sunday,18,10,2,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,3,16,23,Sunday,18,10,2,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,3,15,23,Sunday,18,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,4,18,49,Sunday,18,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,4,18,17,Sunday,18,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,3,12,12,Sunday,18,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,3,16,27,Sunday,18,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,1,4,44,Sunday,18,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,TRUE,FALSE,PROMOTIONS,1,3,40,Sunday,18,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,1,3,13,Sunday,18,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,1,2,57,Sunday,18,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,1,2,57,Sunday,18,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,1,2,45,Sunday,18,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,1,2,9,Sunday,18,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,2,7,4,Sunday,18,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,3,17,50,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,4,22,34,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,1,0,15,Sunday,18,10,3,267,56,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,4,18,43,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,4,23,53,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,PERSONAL,4,23,51,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,PERSONAL,4,23,49,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,4,23,47,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,PERSONAL,4,23,45,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,PERSONAL,4,23,34,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,3,17,53,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,PERSONAL,4,23,23,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,3,17,13,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,4,22,12,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,3,15,36,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,4,18,33,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,4,19,31,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,3,13,23,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,4,18,30,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,4,18,26,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,3,12,37,Saturday,17,10,2,1,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,3,12,35,Saturday,17,10,2,1,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,3,17,41,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,3,17,41,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,3,16,50,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,2,11,10,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,3,15,50,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,2,9,45,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,2,9,43,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,3,14,59,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,2,7,7,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,2,6,31,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,2,11,7,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,1,5,20,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,1,2,59,Saturday,17,10,2,69,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,1,2,18,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,1,1,49,Saturday,17,10,2,69,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,1,0,33,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,1,5,42,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,4,21,54,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,1,1,0,Saturday,17,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,1,0,15,Saturday,17,10,4,0,4918.666667,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,4,18,26,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,4,21,11,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,3,17,27,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,3,17,25,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,2,10,13,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,3,16,16,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,4,21,28,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,3,15,43,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,3,15,20,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,4,20,1,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,3,13,30,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,3,13,8,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,4,18,2,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,3,16,46,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,3,16,2,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,2,8,40,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,2,8,40,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,2,8,38,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,2,8,30,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,2,7,49,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,1,5,35,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,1,5,33,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,2,10,11,Friday,16,10,2,0,1,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,2,10,9,Friday,16,10,2,0,1,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,2,8,50,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,1,2,57,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,1,2,57,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,1,2,42,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,1,2,31,Friday,16,10,2,64,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,1,2,13,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,1,2,9,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,1,1,27,Friday,16,10,2,64,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,3,17,56,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,1,0,2,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,1,0,2,Friday,16,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,4,22,34,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,4,21,18,Thursday,15,10,4,0,4918.666667,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,4,21,9,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,3,15,13,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,3,14,32,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,4,19,24,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,3,13,17,Thursday,15,10,2,2,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,3,13,15,Thursday,15,10,2,2,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,3,13,13,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,TRUE,FALSE,UPDATES,3,13,4,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PERSONAL,4,18,22,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,3,12,37,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,2,11,19,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,2,11,19,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,2,11,15,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,2,9,51,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,UPDATES,3,15,1,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,2,9,18,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,2,9,13,Thursday,15,10,3,577.5,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,2,8,25,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,TRUE,FALSE,UPDATES,2,8,19,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,2,7,2,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,1,4,58,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,1,4,38,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,SOCIAL,1,4,11,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
RECEIVED,FALSE,FALSE,PROMOTIONS,2,6,26,Thursday,15,10,1,0,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,FORUMS,4,22,58,Wednesday,14,10,3,577.5,0,26094f0a4b33bb27171fe62be75d4838,0
SENT,FALSE,FALSE,PERSONAL,3,17,49,Friday,30,10,2,4109,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,PERSONAL,3,15,24,Friday,30,10,25,973.8666667,91.77777778,9f41815bda9a3ba63659184a1a8b44e6,1
RECEIVED,FALSE,FALSE,PERSONAL,1,2,53,Friday,30,10,25,973.8666667,91.77777778,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,PERSONAL,3,14,9,Friday,30,10,25,973.8666667,91.77777778,9f41815bda9a3ba63659184a1a8b44e6,1
RECEIVED,FALSE,FALSE,PERSONAL,1,1,38,Friday,30,10,25,973.8666667,91.77777778,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,PERSONAL,3,13,59,Friday,30,10,25,973.8666667,91.77777778,9f41815bda9a3ba63659184a1a8b44e6,1
RECEIVED,TRUE,TRUE,PROMOTIONS,1,3,20,Friday,30,10,1,0,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,PERSONAL,4,20,40,Thursday,29,10,1,0,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,PERSONAL,4,18,17,Thursday,29,10,1,0,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,PERSONAL,3,17,44,Thursday,29,10,3,106,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,PERSONAL,3,14,49,Thursday,29,10,3,106,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,PERSONAL,3,14,11,Thursday,29,10,3,106,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,FORUMS,2,7,44,Thursday,29,10,2,8,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,FORUMS,2,7,36,Thursday,29,10,2,8,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,FORUMS,2,7,34,Thursday,29,10,1,0,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,FORUMS,3,13,2,Thursday,29,10,1,0,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,FORUMS,3,14,31,Wednesday,28,10,2,2,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,FORUMS,3,14,29,Wednesday,28,10,2,2,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,FORUMS,2,11,9,Wednesday,28,10,1,0,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,PERSONAL,4,21,19,Tuesday,27,10,2,4109,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,PERSONAL,3,12,21,Tuesday,27,10,16,5028.142857,2,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,PERSONAL,2,11,42,Tuesday,27,10,1,0,0,9f41815bda9a3ba63659184a1a8b44e6,1
RECEIVED,TRUE,TRUE,UPDATES,1,2,2,Tuesday,27,10,1,0,0,9f41815bda9a3ba63659184a1a8b44e6,1
RECEIVED,TRUE,TRUE,PROMOTIONS,1,3,20,Tuesday,27,10,1,0,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,FORUMS,3,17,12,Monday,26,10,2,91,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,FORUMS,3,15,46,Monday,26,10,1,0,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,FORUMS,3,15,41,Monday,26,10,2,91,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,FORUMS,4,19,0,Monday,26,10,7,1948.833333,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,FORUMS,4,18,4,Monday,26,10,7,1948.833333,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,PERSONAL,3,15,18,Monday,26,10,1,0,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,PERSONAL,3,15,16,Monday,26,10,1,0,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,PERSONAL,3,15,15,Monday,26,10,25,973.8666667,91.77777778,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,FORUMS,2,8,26,Monday,26,10,1,0,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,PERSONAL,2,10,55,Monday,26,10,3,77,648,9f41815bda9a3ba63659184a1a8b44e6,1
RECEIVED,FALSE,FALSE,PERSONAL,2,9,45,Monday,26,10,13,732,9328.714286,9f41815bda9a3ba63659184a1a8b44e6,1
RECEIVED,FALSE,FALSE,PERSONAL,2,9,38,Monday,26,10,3,77,648,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,PERSONAL,2,9,36,Monday,26,10,2,576,0,9f41815bda9a3ba63659184a1a8b44e6,1
RECEIVED,FALSE,FALSE,PERSONAL,1,0,0,Monday,26,10,2,576,0,9f41815bda9a3ba63659184a1a8b44e6,1
SENT,FALSE,FALSE,PERSONAL,4,23,59,Sunday,25,10,25,973.8666667,91.77777778,9f41815bda9a3ba63659184a1a8b44e6,1
